Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,State_County_Year
364,243,121,0,0,0,0,93,61,43,0,35,99,230,0,marylandbaltimore(city)2021
223,205,17,1,0,0,0,105,49,39,0,0,223,0,0,marylandcalvert2021
243,208,34,1,0,0,0,112,54,41,0,0,243,0,0,marylandcarroll2021
358,235,119,4,0,0,0,118,65,44,0,0,158,200,0,marylandcecil2021
242,215,26,1,0,0,0,105,51,38,0,0,242,0,0,marylandcharles2021
365,287,77,1,0,0,0,105,58,41,0,0,254,111,0,marylanddorchester2021
244,207,36,1,0,0,0,126,58,41,0,0,244,0,0,marylandfrederick2021
365,312,53,0,0,0,0,92,54,39,0,0,266,99,0,marylandgarrett2021
357,219,129,9,0,0,0,122,71,46,0,0,174,183,0,marylandharford2021
365,284,81,0,0,0,0,83,55,36,0,109,0,256,0,marylandhoward2021
357,284,72,1,0,0,0,108,56,40,0,0,208,149,0,marylandkent2021
361,251,107,3,0,0,0,119,61,42,0,0,193,168,0,marylandmontgomery2021
365,287,73,5,0,0,0,129,64,41,0,6,290,69,0,marylandprincegeorge's2021
360,244,115,1,0,0,0,115,65,44,0,0,155,205,0,marylandwashington2021
359,331,25,3,0,0,0,126,49,36,0,0,346,13,0,massachusettsbarnstable2021
365,230,134,1,0,0,0,103,60,44,0,0,72,293,0,massachusettsberkshire2021
365,279,84,2,0,0,0,147,56,39,0,0,230,135,0,massachusettsbristol2021
356,329,27,0,0,0,0,100,49,36,0,0,337,19,0,massachusettsdukes2021
365,285,79,1,0,0,0,129,56,38,0,0,184,181,0,massachusettsessex2021
365,228,137,0,0,0,0,99,60,44,0,0,101,264,0,massachusettsfranklin2021
365,215,148,2,0,0,0,116,63,46,0,4,83,278,0,massachusettshampden2021
352,307,45,0,0,0,0,96,52,35,0,0,204,147,1,massachusettshampshire2021
365,299,64,1,1,0,0,153,55,37,0,10,157,198,0,massachusettsmiddlesex2021
365,280,82,3,0,0,0,133,57,37,0,0,185,180,0,massachusettsnorfolk2021
365,257,106,2,0,0,0,112,58,39,0,0,147,218,0,massachusettsplymouth2021
365,237,125,3,0,0,0,145,61,44,0,11,65,289,0,massachusettssuffolk2021
365,218,144,3,0,0,0,125,59,45,0,3,97,265,0,massachusettsworcester2021
361,245,107,9,0,0,0,136,64,42,0,0,176,185,0,michiganallegan2021
363,290,73,0,0,0,0,86,56,28,0,0,0,363,0,michiganbay2021
251,222,29,0,0,0,0,100,51,36,0,0,251,0,0,michiganbenzie2021
250,209,38,3,0,0,0,129,67,40,0,0,250,0,0,michiganberrien2021
265,235,29,1,0,0,0,112,54,40,0,0,265,0,0,michigancass2021
239,217,22,0,0,0,0,100,50,37,0,0,239,0,0,michiganclinton2021
365,247,115,3,0,0,0,119,61,41,0,0,165,200,0,michigangenesee2021
246,221,23,2,0,0,0,101,51,37,0,0,246,0,0,michiganhuron2021
363,204,159,0,0,0,0,97,68,46,0,1,105,257,0,michiganingham2021
349,177,172,0,0,0,0,100,70,50,0,0,72,277,0,michigankalamazoo2021
365,189,173,3,0,0,0,143,71,49,0,5,123,237,0,michigankent2021
117,109,8,0,0,0,0,67,41,14,0,0,0,117,0,michigankeweenaw2021
322,188,134,0,0,0,0,93,64,46,0,0,112,210,0,michiganlenawee2021
365,180,182,3,0,0,0,115,71,51,0,0,114,251,0,michiganmacomb2021
269,218,48,3,0,0,0,115,58,38,0,0,241,28,0,michiganmanistee2021
243,206,34,3,0,0,0,115,54,38,0,0,243,0,0,michiganmason2021
355,216,139,0,0,0,0,90,62,45,0,0,85,270,0,michiganmissaukee2021
61,57,4,0,0,0,0,77,45,19,0,0,0,0,61,michiganmonroe2021
265,209,48,8,0,0,0,129,71,40,0,0,265,0,0,michiganmuskegon2021
296,227,68,1,0,0,0,101,64,39,0,0,233,63,0,michiganoakland2021
365,186,175,4,0,0,0,108,71,49,0,0,101,264,0,michiganottawa2021
360,269,88,3,0,0,0,112,58,37,0,0,175,185,0,michiganschoolcraft2021
365,198,160,7,0,0,0,140,71,48,0,0,118,247,0,michiganst.clair2021
353,327,25,1,0,0,0,101,48,34,0,0,353,0,0,michigantuscola2021
365,212,153,0,0,0,0,100,65,46,0,0,150,215,0,michiganwashtenaw2021
365,86,275,4,0,0,0,118,84,58,0,5,33,319,8,michiganwayne2021
360,334,25,1,0,0,0,105,47,34,0,0,360,0,0,michiganwexford2021
365,258,100,5,2,0,0,162,68,41,0,6,217,141,1,minnesotaanoka2021
357,147,199,6,4,1,0,208,72,52,0,0,28,329,0,minnesotabecker2021
341,281,51,5,2,2,0,283,61,29,0,0,0,341,0,minnesotabeltrami2021
365,318,43,4,0,0,0,143,54,31,0,0,191,174,0,minnesotacarlton2021
352,103,237,7,4,1,0,275,69,54,0,0,0,352,0,minnesotacass2021
328,306,18,3,1,0,0,153,36,9,0,0,0,328,0,minnesotacook2021
357,289,63,2,2,1,0,246,61,36,0,0,179,178,0,minnesotacrowwing2021
365,252,110,1,2,0,0,157,63,39,0,16,0,349,0,minnesotadakota2021
216,193,23,0,0,0,0,90,58,39,0,0,216,0,0,minnesotagoodhue2021
365,213,149,0,3,0,0,157,66,45,0,18,92,219,36,minnesotahennepin2021
362,315,43,3,1,0,0,160,54,31,0,0,183,179,0,minnesotalake2021
359,263,91,3,2,0,0,187,64,39,0,0,159,200,0,minnesotalyon2021
245,232,13,0,0,0,0,71,47,36,0,0,245,0,0,minnesotamillelacs2021
361,275,84,2,0,0,0,125,61,39,0,0,201,160,0,minnesotaolmsted2021
365,252,110,3,0,0,0,148,65,39,0,0,0,344,21,minnesotaramsey2021
365,283,72,8,2,0,0,159,64,37,0,2,219,133,11,minnesotasaintlouis2021
351,263,88,0,0,0,0,98,61,39,0,0,209,142,0,minnesotascott2021
362,261,95,3,2,1,0,252,68,40,0,0,132,230,0,minnesotastearns2021
227,205,21,1,0,0,0,119,49,35,0,0,227,0,0,minnesotawashington2021
116,101,15,0,0,0,0,80,52,24,0,0,0,116,0,minnesotawinona2021
357,233,119,3,2,0,0,193,71,43,0,0,148,209,0,minnesotawright2021
360,236,124,0,0,0,0,90,60,44,0,0,94,266,0,mississippibolivar2021
364,228,135,1,0,0,0,136,62,46,0,0,85,279,0,mississippidesoto2021
363,178,185,0,0,0,0,93,60,51,0,0,0,363,0,mississippiforrest2021
360,225,135,0,0,0,0,97,60,45,0,0,62,298,0,mississippihancock2021
359,221,138,0,0,0,0,87,58,45,0,0,61,298,0,mississippiharrison2021
365,144,221,0,0,0,0,88,64,52,0,0,30,335,0,mississippihinds2021
359,242,117,0,0,0,0,84,57,44,0,0,108,251,0,mississippijackson2021
245,244,1,0,0,0,0,54,42,31,0,0,245,0,0,mississippilauderdale2021
242,232,10,0,0,0,0,64,46,36,0,0,242,0,0,mississippilee2021
359,354,5,0,0,0,0,61,44,31,0,0,359,0,0,mississippiyalobusha2021
245,225,20,0,0,0,0,90,50,39,0,0,245,0,0,missouriandrew2021
245,233,12,0,0,0,0,77,47,37,0,0,245,0,0,missouriboone2021
365,235,127,3,0,0,0,109,59,44,0,0,0,310,55,missouribuchanan2021
245,229,16,0,0,0,0,80,47,39,0,0,245,0,0,missouricallaway2021
365,267,97,1,0,0,0,108,59,42,0,0,156,209,0,missouricass2021
350,242,108,0,0,0,0,88,58,42,0,0,148,202,0,missouricedar2021
350,270,76,4,0,0,0,129,64,41,0,0,206,144,0,missouriclay2021
245,221,24,0,0,0,0,97,50,38,0,0,245,0,0,missouriclinton2021
365,300,65,0,0,0,0,84,55,38,0,0,188,135,42,missourigreene2021
365,132,228,5,0,0,0,147,68,53,0,5,0,319,41,missourijackson2021
360,298,62,0,0,0,0,93,58,38,0,0,218,0,142,missourijasper2021
365,244,116,4,1,0,0,164,62,44,0,0,145,210,10,missourijefferson2021
244,225,19,0,0,0,0,93,49,39,0,0,244,0,0,missourilincoln2021
365,359,6,0,0,0,0,71,44,32,0,0,363,0,2,missourimonroe2021
244,213,29,2,0,0,0,122,51,39,0,0,244,0,0,missouriperry2021
245,209,34,2,0,0,0,119,54,41,0,0,245,0,0,missourisaintcharles2021
365,251,111,3,0,0,0,126,61,42,0,20,153,192,0,missourisaintlouis2021
245,227,18,0,0,0,0,100,48,39,0,0,245,0,0,missourisaintegenevieve2021
365,114,244,6,1,0,0,187,71,55,0,1,50,305,9,missourist.louiscity2021
109,84,25,0,0,0,0,74,56,30,0,0,0,109,0,missouristoddard2021
118,102,16,0,0,0,0,86,53,27,0,0,0,118,0,missouritaney2021
365,296,58,9,2,0,0,160,62,27,0,0,0,365,0,montanacascade2021
365,288,62,14,1,0,0,156,77,41,0,0,296,68,1,montanafergus2021
365,268,88,8,1,0,0,155,66,39,0,0,181,144,40,montanaflathead2021
365,243,107,14,1,0,0,158,78,41,2,5,0,358,0,montanagallatin2021
117,105,9,2,1,0,0,152,57,9,0,0,0,117,0,montanalake2021
365,249,99,14,3,0,0,156,77,44,0,0,218,147,0,montanalewisandclark2021
365,125,223,11,6,0,0,177,79,56,0,0,0,362,3,montanalincoln2021
365,122,213,24,6,0,0,162,94,56,0,0,63,302,0,montanamissoula2021
361,292,64,5,0,0,0,146,66,36,0,0,260,96,5,montanaphillips2021
358,230,113,11,4,0,0,169,80,42,0,1,202,134,21,montanapowderriver2021
117,101,13,3,0,0,0,133,63,12,0,0,0,117,0,montanapowell2021
358,268,67,18,5,0,0,159,76,28,0,0,0,358,0,montanaravalli2021
351,284,63,4,0,0,0,147,71,38,0,0,273,75,3,montanarichland2021
100,89,11,0,0,0,0,99,56,16,0,0,0,100,0,montanaroosevelt2021
363,266,83,12,2,0,0,155,74,38,0,6,171,113,73,montanarosebud2021
356,232,104,8,11,1,0,207,84,42,0,0,0,350,6,montanasanders2021
120,108,12,0,0,0,0,98,52,17,0,0,0,120,0,montanasheridan2021
365,256,89,14,6,0,0,163,80,33,0,0,0,325,40,montanasilverbow2021
340,212,118,9,1,0,0,167,70,40,0,0,0,340,0,montanayellowstone2021
351,345,6,0,0,0,0,64,37,19,0,0,0,0,351,nebraskacass2021
365,244,116,5,0,0,0,150,64,43,0,0,165,189,11,nebraskadouglas2021
184,49,134,1,0,0,0,115,66,55,0,0,0,184,0,nebraskagage2021
357,268,87,2,0,0,0,134,58,34,0,0,0,357,0,nebraskahall2021
358,317,36,5,0,0,0,112,54,37,0,0,358,0,0,nebraskaknox2021
276,246,30,0,0,0,0,84,53,37,0,0,201,75,0,nebraskalancaster2021
336,226,108,2,0,0,0,120,61,41,0,0,0,336,0,nebraskasarpy2021
332,294,38,0,0,0,0,82,53,21,0,0,0,332,0,nebraskascottsbluff2021
117,111,6,0,0,0,0,84,44,19,0,0,0,117,0,nebraskathomas2021
109,83,25,1,0,0,0,125,59,37,0,0,0,109,0,nebraskawashington2021
365,273,64,9,12,6,1,304,84,42,0,0,266,99,0,nevadacarsoncity2021
362,271,81,9,1,0,0,159,74,44,0,0,362,0,0,nevadachurchill2021
365,87,244,31,3,0,0,183,100,62,0,1,214,133,17,nevadaclark2021
365,279,53,7,20,6,0,279,91,24,0,0,0,365,0,nevadadouglas2021
365,282,73,9,1,0,0,156,71,42,0,0,186,13,166,nevadaelko2021
270,196,67,7,0,0,0,133,74,41,0,0,270,0,0,nevadalyon2021
365,336,28,1,0,0,0,105,44,23,0,0,0,0,365,nevadanye2021
365,174,156,16,10,8,1,333,95,51,0,1,240,120,4,nevadawashoe2021
364,280,82,2,0,0,0,133,61,44,0,0,356,8,0,nevadawhitepine2021
365,340,24,1,0,0,0,110,47,31,0,0,160,205,0,newhampshirebelknap2021
364,263,100,1,0,0,0,127,59,40,0,0,127,237,0,newhampshirecheshire2021
360,325,33,2,0,0,0,133,50,42,0,0,355,5,0,newhampshirecoos2021
365,313,51,1,0,0,0,106,53,36,0,0,201,164,0,newhampshiregrafton2021
365,328,35,2,0,0,0,144,51,37,0,0,317,48,0,newhampshirehillsborough2021
214,200,13,1,0,0,0,101,47,36,0,0,214,0,0,newhampshiremerrimack2021
365,285,76,4,0,0,0,147,58,40,0,0,199,165,1,newhampshirerockingham2021
362,290,72,0,0,0,0,96,56,37,0,0,202,160,0,newjerseyatlantic2021
365,230,126,9,0,0,0,147,65,43,0,54,104,207,0,newjerseybergen2021
365,188,173,4,0,0,0,120,67,49,0,9,138,218,0,newjerseycamden2021
364,291,71,2,0,0,0,112,55,39,0,4,231,129,0,newjerseycumberland2021
365,214,148,3,0,0,0,125,63,46,0,26,97,242,0,newjerseyessex2021
297,238,57,2,0,0,0,101,59,40,0,0,226,71,0,newjerseygloucester2021
365,216,146,3,0,0,0,126,64,44,0,46,98,221,0,newjerseyhudson2021
364,249,115,0,0,0,0,97,61,43,0,0,159,205,0,newjerseyhunterdon2021
365,193,165,7,0,0,0,130,67,48,0,0,139,226,0,newjerseymercer2021
364,233,126,5,0,0,0,129,64,44,0,4,142,218,0,newjerseymiddlesex2021
255,227,24,3,1,0,0,154,54,36,0,0,255,0,0,newjerseymonmouth2021
363,327,36,0,0,0,0,97,49,36,0,8,317,38,0,newjerseymorris2021
357,253,100,4,0,0,0,126,60,42,0,0,154,203,0,newjerseyocean2021
261,243,18,0,0,0,0,80,48,37,0,0,261,0,0,newjerseypassaic2021
365,157,207,1,0,0,0,139,66,52,0,34,0,331,0,newjerseyunion2021
358,237,120,1,0,0,0,136,61,42,0,12,112,234,0,newjerseywarren2021
365,60,284,19,2,0,0,171,92,63,0,0,147,118,100,newmexicobernalillo2021
112,103,9,0,0,0,0,89,41,14,0,0,0,112,0,newmexicocatron2021
121,110,11,0,0,0,0,74,48,24,0,0,0,121,0,newmexicochaves2021
365,126,208,20,8,1,2,683,94,56,0,7,196,63,99,newmexicodonaana2021
365,219,120,25,1,0,0,166,93,47,0,2,357,6,0,newmexicoeddy2021
365,257,105,2,1,0,0,151,64,44,0,2,264,99,0,newmexicolea2021
120,117,3,0,0,0,0,58,35,15,0,0,0,120,0,newmexicolincoln2021
119,115,3,1,0,0,0,109,34,14,0,0,0,119,0,newmexicolosalamos2021
362,339,20,2,0,0,1,462,40,19,0,0,0,0,362,newmexicoluna2021
363,276,86,1,0,0,0,143,64,44,0,0,360,3,0,newmexicorioarriba2021
365,237,120,8,0,0,0,126,77,46,0,1,360,0,4,newmexicosanjuan2021
357,271,83,3,0,0,0,119,67,44,0,0,357,0,0,newmexicosandoval2021
364,275,87,2,0,0,0,113,64,44,0,0,324,40,0,newmexicosantafe2021
118,114,4,0,0,0,0,61,37,17,0,0,0,118,0,newmexicosocorro2021
323,290,32,1,0,0,0,108,51,28,0,0,0,323,0,newmexicotaos2021
356,295,59,2,0,0,0,136,58,43,0,0,356,0,0,newmexicovalencia2021
365,254,109,2,0,0,0,118,60,39,0,0,147,218,0,newyorkalbany2021
365,214,143,7,1,0,0,156,68,47,0,17,109,239,0,newyorkbronx2021
361,300,60,1,0,0,0,105,57,38,0,0,318,43,0,newyorkchautauqua2021
341,323,17,1,0,0,0,129,46,34,0,0,341,0,0,newyorkdutchess2021
365,225,139,1,0,0,0,101,64,46,0,3,104,258,0,newyorkerie2021
365,310,54,1,0,0,0,101,58,40,0,0,337,28,0,newyorkessex2021
358,343,15,0,0,0,0,100,44,33,0,0,358,0,0,newyorkhamilton2021
351,332,19,0,0,0,0,97,46,32,0,0,351,0,0,newyorkjefferson2021
365,233,131,0,1,0,0,154,61,42,0,0,0,365,0,newyorkkings2021
365,239,126,0,0,0,0,100,61,43,0,0,131,234,0,newyorkmonroe2021
360,291,68,1,0,0,0,118,54,32,0,0,0,360,0,newyorknassau2021
365,245,113,6,1,0,0,155,63,43,0,0,148,217,0,newyorknewyork2021
357,330,26,1,0,0,0,108,48,34,0,0,357,0,0,newyorkniagara2021
347,311,35,1,0,0,0,107,51,25,0,0,0,347,0,newyorkoneida2021
365,279,85,1,0,0,0,113,58,39,0,0,187,178,0,newyorkonondaga2021
364,294,69,1,0,0,0,149,56,37,0,0,207,157,0,newyorkorange2021
360,337,23,0,0,0,0,97,46,34,0,0,360,0,0,newyorkoswego2021
353,334,18,1,0,0,0,112,47,35,0,0,353,0,0,newyorkputnam2021
365,215,141,8,1,0,0,154,67,47,0,13,112,240,0,newyorkqueens2021
364,264,94,6,0,0,0,149,61,42,0,0,159,205,0,newyorkrichmond2021
362,314,47,0,1,0,0,155,53,37,0,0,240,122,0,newyorkrockland2021
354,339,15,0,0,0,0,93,45,31,0,0,354,0,0,newyorksaratoga2021
365,285,79,1,0,0,0,124,59,38,0,0,187,178,0,newyorksteuben2021
365,281,73,10,1,0,0,154,58,42,0,0,247,118,0,newyorksuffolk2021
360,334,25,1,0,0,0,105,48,35,0,0,360,0,0,newyorktompkins2021
354,333,21,0,0,0,0,100,47,33,0,0,354,0,0,newyorkwayne2021
365,307,52,6,0,0,0,143,56,38,0,0,258,107,0,newyorkwestchester2021
245,212,33,0,0,0,0,80,54,41,0,0,245,0,0,northcarolinaalexander2021
364,331,33,0,0,0,0,74,50,40,0,0,349,15,0,northcarolinaavery2021
365,278,87,0,0,0,0,81,57,41,0,0,123,242,0,northcarolinabuncombe2021
243,219,24,0,0,0,0,77,50,40,0,0,243,0,0,northcarolinacaldwell2021
352,337,15,0,0,0,0,97,47,35,0,0,352,0,0,northcarolinacarteret2021
250,240,10,0,0,0,0,80,47,38,0,0,244,0,6,northcarolinacaswell2021
344,197,147,0,0,0,0,94,61,46,0,0,0,344,0,northcarolinacatawba2021
365,227,137,1,0,0,0,107,64,44,0,0,124,241,0,northcarolinacumberland2021
343,190,153,0,0,0,0,97,62,47,0,0,0,343,0,northcarolinadavidson2021
365,238,127,0,0,0,0,90,59,44,0,0,116,249,0,northcarolinadurham2021
363,292,71,0,0,0,0,90,55,38,0,0,171,192,0,northcarolinaedgecombe2021
365,201,161,3,0,0,0,124,66,48,0,0,131,234,0,northcarolinaforsyth2021
245,213,32,0,0,0,0,90,54,42,0,0,245,0,0,northcarolinagraham2021
242,237,5,0,0,0,0,67,46,38,0,0,242,0,0,northcarolinagranville2021
365,245,120,0,0,0,0,100,62,44,0,0,154,209,2,northcarolinaguilford2021
283,229,54,0,0,0,0,93,61,43,0,0,240,43,0,northcarolinahaywood2021
107,102,5,0,0,0,0,56,43,22,0,0,0,107,0,northcarolinahyde2021
100,75,25,0,0,0,0,73,56,38,0,0,0,100,0,northcarolinajackson2021
365,240,125,0,0,0,0,97,60,44,0,0,104,261,0,northcarolinajohnston2021
306,284,22,0,0,0,0,97,49,34,0,0,241,0,65,northcarolinalenoir2021
243,205,38,0,0,0,0,97,58,42,0,0,243,0,0,northcarolinalincoln2021
359,347,12,0,0,0,0,67,44,30,0,0,359,0,0,northcarolinamacon2021
296,291,5,0,0,0,0,74,46,32,0,0,238,0,58,northcarolinamartin2021
365,188,175,2,0,0,0,128,67,49,0,0,108,257,0,northcarolinamecklenburg2021
356,296,60,0,0,0,0,82,53,31,0,0,0,356,0,northcarolinamitchell2021
365,256,108,1,0,0,0,103,58,43,0,0,138,227,0,northcarolinamontgomery2021
360,286,74,0,0,0,0,93,55,40,0,0,105,255,0,northcarolinanewhanover2021
363,270,93,0,0,0,0,94,57,34,0,4,0,359,0,northcarolinanorthampton2021
245,220,25,0,0,0,0,90,51,41,0,0,245,0,0,northcarolinaperson2021
360,288,72,0,0,0,0,81,55,39,0,0,137,223,0,northcarolinapitt2021
239,200,39,0,0,0,0,90,58,43,0,0,239,0,0,northcarolinarockingham2021
364,244,120,0,0,0,0,87,63,44,0,0,181,183,0,northcarolinarowan2021
354,261,92,1,0,0,0,147,58,40,0,0,200,154,0,northcarolinaswain2021
244,209,34,1,0,0,0,101,58,42,0,0,244,0,0,northcarolinaunion2021
365,199,166,0,0,0,0,96,65,48,0,1,109,255,0,northcarolinawake2021
240,186,54,0,0,0,0,90,61,44,0,0,240,0,0,northcarolinayancey2021
364,299,60,3,2,0,0,161,67,37,0,0,291,73,0,northdakotabillings2021
365,283,73,7,2,0,0,183,67,38,0,0,222,141,2,northdakotaburke2021
365,265,83,12,5,0,0,183,70,38,0,3,124,235,3,northdakotaburleigh2021
363,227,119,8,8,1,0,211,74,42,0,0,132,231,0,northdakotacass2021
365,277,78,7,3,0,0,184,68,39,0,0,238,125,2,northdakotadunn2021
356,286,62,6,2,0,0,183,72,36,0,0,237,116,3,northdakotamckenzie2021
365,279,77,5,4,0,0,174,68,38,0,2,218,145,0,northdakotamercer2021
365,251,99,9,6,0,0,172,71,41,0,0,205,160,0,northdakotaoliver2021
360,284,62,10,4,0,0,173,67,37,0,1,180,179,0,northdakotaward2021
365,260,105,0,0,0,0,87,61,42,0,0,178,187,0,ohioallen2021
243,213,28,2,0,0,0,112,58,38,0,0,243,0,0,ohioashtabula2021
113,91,22,0,0,0,0,77,55,27,0,0,0,113,0,ohioathens2021
363,320,43,0,0,0,0,77,53,14,0,247,0,108,8,ohiobelmont2021
365,128,232,5,0,0,0,116,75,55,0,0,64,289,12,ohiobutler2021
365,169,196,0,0,0,0,100,68,52,0,0,78,287,0,ohioclark2021
364,263,101,0,0,0,0,97,58,42,0,0,171,193,0,ohioclermont2021
240,209,31,0,0,0,0,84,54,39,0,0,240,0,0,ohioclinton2021
61,61,0,0,0,0,0,35,24,16,0,0,0,0,61,ohiocolumbiana2021
365,100,261,4,0,0,0,115,77,57,0,0,75,284,6,ohiocuyahoga2021
240,222,18,0,0,0,0,77,49,38,0,0,240,0,0,ohiodelaware2021
360,339,21,0,0,0,0,90,48,36,0,0,360,0,0,ohiofayette2021
365,170,195,0,0,0,0,100,70,52,0,1,88,276,0,ohiofranklin2021
216,176,40,0,0,0,0,97,71,41,0,0,216,0,0,ohiogeauga2021
244,221,23,0,0,0,0,97,50,39,0,0,244,0,0,ohiogreene2021
365,109,251,5,0,0,0,140,77,56,0,6,58,301,0,ohiohamilton2021
232,216,16,0,0,0,0,68,42,5,175,0,0,54,3,ohioharrison2021
358,123,232,2,1,0,0,157,74,55,0,0,49,309,0,ohiojefferson2021
245,225,20,0,0,0,0,97,49,38,0,0,245,0,0,ohioknox2021
365,251,107,7,0,0,0,122,66,41,0,0,148,216,1,ohiolake2021
365,210,155,0,0,0,0,99,62,46,0,0,85,280,0,ohiolawrence2021
245,227,18,0,0,0,0,87,49,38,0,0,245,0,0,ohiolicking2021
304,208,96,0,0,0,0,90,59,41,0,0,150,154,0,ohiolorain2021
364,221,138,5,0,0,0,122,69,46,0,0,120,244,0,ohiolucas2021
229,212,17,0,0,0,0,84,50,39,0,0,229,0,0,ohiomadison2021
365,205,159,1,0,0,0,110,66,47,0,0,86,279,0,ohiomahoning2021
363,250,113,0,0,0,0,93,62,42,0,0,169,194,0,ohiomedina2021
245,215,30,0,0,0,0,87,54,40,0,0,245,0,0,ohiomiami2021
357,157,199,1,0,0,0,101,71,53,0,0,91,266,0,ohiomontgomery2021
351,307,44,0,0,0,0,84,53,37,0,0,319,32,0,ohionoble2021
263,205,57,1,0,0,0,108,60,40,0,0,217,46,0,ohioportage2021
365,205,160,0,0,0,0,97,66,47,0,0,108,257,0,ohiopreble2021
365,333,32,0,0,0,0,86,48,16,0,0,0,122,243,ohioscioto2021
365,154,208,3,0,0,0,127,74,53,0,0,90,275,0,ohiostark2021
356,223,130,3,0,0,0,105,67,45,0,0,128,228,0,ohiosummit2021
363,219,141,3,0,0,0,147,67,45,0,0,114,249,0,ohiotrumbull2021
360,230,128,2,0,0,0,119,65,44,0,0,146,214,0,ohiowarren2021
245,222,23,0,0,0,0,87,50,39,0,0,245,0,0,ohiowashington2021
245,216,29,0,0,0,0,90,51,39,0,0,245,0,0,ohiowood2021
365,291,73,1,0,0,0,117,57,40,0,0,228,133,4,oklahomaadair2021
333,292,38,3,0,0,0,126,54,37,0,0,333,0,0,oklahomacanadian2021
316,186,129,1,0,0,0,118,61,46,0,0,0,316,0,oklahomacarter2021
362,144,215,3,0,0,0,129,68,53,0,0,83,279,0,oklahomacleveland2021
364,223,139,2,0,0,0,124,63,47,0,0,145,219,0,oklahomacomanche2021
343,305,37,1,0,0,0,126,51,37,0,0,343,0,0,oklahomacreek2021
365,261,103,1,0,0,0,116,61,44,0,0,196,169,0,oklahomadewey2021
107,90,17,0,0,0,0,66,52,30,0,0,0,107,0,oklahomagrant2021
354,167,178,8,1,0,0,168,72,52,0,0,0,354,0,oklahomakay2021
283,221,62,0,0,0,0,100,67,43,0,0,283,0,0,oklahomakiowa2021
286,229,48,9,0,0,0,136,67,42,0,0,286,0,0,oklahomalove2021
248,228,20,0,0,0,0,100,49,37,0,0,248,0,0,oklahomamayes2021
208,168,39,1,0,0,0,101,61,40,0,0,208,0,0,oklahomamcclain2021
365,125,234,6,0,0,0,140,74,54,0,5,83,276,1,oklahomaoklahoma2021
327,278,49,0,0,0,0,100,58,39,0,0,327,0,0,oklahomaosage2021
365,90,258,14,3,0,0,169,87,59,0,0,25,336,4,oklahomaottawa2021
360,176,180,4,0,0,0,117,66,51,0,0,107,253,0,oklahomapittsburg2021
360,250,108,2,0,0,0,122,59,41,0,0,125,235,0,oklahomasequoyah2021
365,143,212,8,2,0,0,168,74,53,0,0,104,259,2,oklahomatulsa2021
345,168,170,7,0,0,0,139,67,51,0,0,128,217,0,oklahomawashington2021
364,271,88,1,4,0,0,155,60,29,0,0,0,364,0,oregonbaker2021
365,345,20,0,0,0,0,69,45,22,0,0,0,365,0,oregonbenton2021
354,320,33,0,1,0,0,161,50,31,0,0,134,220,0,oregonclackamas2021
345,319,26,0,0,0,0,66,47,29,0,0,119,226,0,oregoncolumbia2021
365,281,75,6,3,0,0,190,62,28,0,0,0,365,0,oregoncrook2021
365,298,47,10,7,2,1,403,61,25,0,0,0,365,0,oregondeschutes2021
365,304,56,3,2,0,0,186,54,29,0,0,0,365,0,oregondouglas2021
365,178,177,5,5,0,0,175,74,51,0,0,0,365,0,oregongrant2021
365,191,165,5,4,0,0,185,71,48,0,0,0,365,0,oregonharney2021
365,204,126,6,19,10,0,266,99,48,0,0,83,282,0,oregonjackson2021
365,282,77,4,2,0,0,173,61,28,0,0,0,365,0,oregonjefferson2021
365,240,106,10,9,0,0,188,75,36,0,0,0,365,0,oregonjosephine2021
365,162,153,19,25,6,0,237,134,54,0,0,0,365,0,oregonklamath2021
365,240,102,17,6,0,0,188,85,28,0,0,0,365,0,oregonlake2021
365,214,131,6,13,1,0,230,74,44,0,0,75,289,1,oregonlane2021
365,268,96,1,0,0,0,136,61,34,0,0,0,365,0,oregonlinn2021
363,280,83,0,0,0,0,93,60,36,0,0,124,239,0,oregonmarion2021
365,294,70,1,0,0,0,105,57,36,0,1,188,176,0,oregonmultnomah2021
365,265,92,6,2,0,0,169,64,38,0,0,114,251,0,oregonumatilla2021
360,304,49,5,2,0,0,170,61,27,0,0,0,358,2,oregonunion2021
365,280,75,6,4,0,0,162,63,26,0,0,0,365,0,oregonwallowa2021
319,287,30,1,1,0,0,163,51,22,0,0,0,319,0,oregonwasco2021
365,276,89,0,0,0,0,100,58,36,0,4,139,222,0,oregonwashington2021
364,206,155,3,0,0,0,129,67,47,0,0,145,219,0,pennsylvaniaadams2021
365,118,240,6,1,0,0,154,84,57,0,0,63,302,0,pennsylvaniaallegheny2021
350,184,165,1,0,0,0,108,70,48,0,0,122,228,0,pennsylvaniaarmstrong2021
365,170,192,3,0,0,0,125,67,52,0,0,95,270,0,pennsylvaniabeaver2021
365,198,162,5,0,0,0,133,71,48,0,0,133,232,0,pennsylvaniaberks2021
336,206,128,2,0,0,0,120,64,45,0,0,79,257,0,pennsylvaniablair2021
356,242,113,1,0,0,0,116,61,42,0,0,110,246,0,pennsylvaniabradford2021
